Subject ID,Slice Index,Haarpsi,VSI,VIF,NQM,Motion_Level,sequence
brain_AXT1POST_208_2080009,14,0.9741282625696576,0.9962,0.5281,33.28761303090571,2,t1post
brain_AXT1POST_208_2080009,15,0.6000343931357894,0.9577,0.1626,5.587733024415041,2,t1post
brain_AXT1POST_207_2070123,0,0.4799589829058757,0.957,0.2428,7.269466974670886,2,t1post
brain_AXT1POST_207_2070123,1,0.924141307921195,0.993,0.648,24.72177740161385,2,t1post
brain_AXT1POST_207_2070123,2,0.91992721228448,0.9947,0.623,25.2466853834212,2,t1post
brain_AXT1POST_207_2070123,3,0.5514680914211124,0.9616,0.3243,8.783690820707363,2,t1post
brain_AXT1POST_207_2070123,4,0.5886115294983975,0.9714,0.3205,11.772130931447668,2,t1post
brain_AXT1POST_207_2070123,5,0.9283385458155188,0.994,0.6519,25.08500731745737,2,t1post
brain_AXT1POST_207_2070123,6,0.9129479480211924,0.9941,0.6239,24.25718495023459,2,t1post
brain_AXT1POST_207_2070123,7,0.7719925249982056,0.986,0.4521,17.5708823354587,2,t1post
brain_AXT1POST_207_2070123,8,0.9466551175747554,0.9955,0.6808,27.85919341891457,2,t1post
brain_AXT1POST_207_2070123,9,0.8683121617892572,0.9931,0.571,22.193253357027807,2,t1post
brain_AXT1POST_207_2070123,10,0.8776849234724062,0.9936,0.5651,23.9835017484668,2,t1post
brain_AXT1POST_207_2070123,11,0.919127171861966,0.9951,0.6307,26.39942561676176,2,t1post
brain_AXT1POST_207_2070123,12,0.8035215719099218,0.9917,0.4606,19.07648704260371,2,t1post
brain_AXT1POST_207_2070123,13,0.3859576626475309,0.939,0.1799,3.075117610989341,2,t1post
brain_AXT1POST_207_2070123,14,0.970384533232148,0.9958,0.6613,29.75787990005248,2,t1post
brain_AXT1POST_207_2070123,15,0.9390379171239048,0.9953,0.576,26.92612803750917,2,t1post
brain_AXT1POST_207_2070099,0,0.8900202051294844,0.9902,0.5367,25.52918134596185,2,t1post
brain_AXT1POST_207_2070099,1,0.9869180069231748,0.9982,0.7947,39.63584416092611,2,t1post
brain_AXT1POST_207_2070099,2,0.950054677240838,0.9962,0.6743,27.96286954542198,2,t1post
brain_AXT1POST_207_2070099,3,0.9856132033887988,0.9988,0.8199,38.30645288199232,2,t1post
brain_AXT1POST_207_2070099,4,0.9860719307077064,0.9983,0.8039,39.30298443648118,2,t1post
brain_AXT1POST_207_2070099,5,0.9860576606931906,0.9986,0.8127,33.11764815156648,2,t1post
brain_AXT1POST_207_2070099,6,0.9867364990074162,0.9984,0.8069,39.30482384697213,2,t1post
brain_AXT1POST_207_2070099,7,0.9849607058741172,0.9985,0.8057,37.05381331055492,2,t1post
brain_AXT1POST_207_2070099,8,0.9849522648851468,0.9981,0.7826,38.249777732565335,2,t1post
brain_AXT1POST_207_2070099,9,0.9920830528907784,0.9985,0.7811,41.41618247602443,2,t1post
brain_AXT1POST_207_2070099,10,0.9871348988867354,0.998,0.7439,31.532228564076945,2,t1post
brain_AXT1POST_207_2070099,11,0.9931790174755228,0.9984,0.7798,41.38597098769295,2,t1post
brain_AXT1POST_207_2070099,12,0.9923422706586232,0.9983,0.7181,36.92403905948809,2,t1post
brain_AXT1POST_207_2070099,13,0.985363608798128,0.9968,0.564,37.55755966595936,2,t1post
brain_AXT1POST_207_2070099,14,0.9763780405050514,0.9974,0.5843,31.571401557827294,2,t1post
brain_AXT1POST_207_2070099,15,0.5615629870922666,0.9465,0.1667,4.002168542902731,2,t1post
brain_AXT1POST_205_6000153,0,0.9735585419716574,0.9963,0.7267,36.8333474008587,2,t1post
brain_AXT1POST_205_6000153,1,0.9790263287675648,0.9976,0.7764,38.73392565304546,2,t1post
brain_AXT1POST_205_6000153,2,0.970675980510616,0.9968,0.7525,35.3025772112957,2,t1post
brain_AXT1POST_205_6000153,3,0.9610766883094416,0.9946,0.6716,31.581517044934824,2,t1post
brain_AXT1POST_205_6000153,4,0.9840545644796946,0.9973,0.7533,39.06327884266891,2,t1post
brain_AXT1POST_205_6000153,5,0.9824620540896916,0.9977,0.7878,40.40803873017049,2,t1post
brain_AXT1POST_205_6000153,6,0.9828868319220044,0.9984,0.8003,36.117291255174415,2,t1post
brain_AXT1POST_205_6000153,7,0.9825902807011968,0.9982,0.7982,38.31973008549876,2,t1post
brain_AXT1POST_205_6000153,8,0.9872855757546108,0.9986,0.8107,41.2490095570369,2,t1post
brain_AXT1POST_205_6000153,9,0.9931578623433148,0.9989,0.8237,41.68309341998828,2,t1post
brain_AXT1POST_205_6000153,10,0.9837934017136656,0.9975,0.7192,37.24576712688123,2,t1post
brain_AXT1POST_205_6000153,11,0.9917851296180136,0.9987,0.7894,36.54533420062603,2,t1post
brain_AXT1POST_205_6000153,12,0.9947635885190124,0.9985,0.7709,36.32242286263191,2,t1post
brain_AXT1POST_205_6000153,13,0.9868711757215256,0.9978,0.7133,38.40073489660862,2,t1post
brain_AXT1POST_205_6000153,14,0.978648594951638,0.9957,0.5592,27.61970135228196,2,t1post
brain_AXT1POST_205_6000153,15,0.996802197537564,0.9992,0.8237,42.57684580264229,2,t1post
brain_AXT1POST_205_2050259,0,0.9630679294838558,0.9956,0.691,34.88529050425523,2,t1post
brain_AXT1POST_205_2050259,1,0.9845154697971152,0.9984,0.816,39.87953588513563,2,t1post
brain_AXT1POST_205_2050259,2,0.9868278825867312,0.998,0.7802,39.68378410673071,2,t1post
brain_AXT1POST_205_2050259,3,0.9840811948656556,0.9979,0.7597,32.7309522543044,2,t1post
brain_AXT1POST_205_2050259,4,0.9767521372652234,0.9969,0.7366,33.34844067904668,2,t1post
brain_AXT1POST_205_2050259,5,0.9817237809713414,0.9979,0.7804,36.34826800841778,2,t1post
brain_AXT1POST_205_2050259,6,0.9739223170322848,0.9978,0.7402,33.69999033720364,2,t1post
brain_AXT1POST_205_2050259,7,0.988138407641577,0.9987,0.8144,34.91054819167878,2,t1post
brain_AXT1POST_205_2050259,8,0.9941216540820702,0.9991,0.8486,42.17249582760761,2,t1post
brain_AXT1POST_205_2050259,9,0.9943754339931072,0.9991,0.8746,44.45139588448658,2,t1post
brain_AXT1POST_205_2050259,10,0.993688824864597,0.9992,0.8915,39.33682405088216,2,t1post
brain_AXT1POST_205_2050259,11,0.9938861440409914,0.9987,0.8073,38.59575375858743,2,t1post
brain_AXT1POST_205_2050259,12,0.9987714252888388,0.9997,0.9207,46.39587954108169,2,t1post
brain_AXT1POST_205_2050259,13,0.9896339436769792,0.9982,0.7854,41.362954740257166,2,t1post
brain_AXT1POST_205_2050159,0,0.4834785100068248,0.9591,0.2984,10.11063175920442,2,t1post
brain_AXT1POST_205_2050159,1,0.9059302900260604,0.9924,0.5873,22.15144912699418,2,t1post
brain_AXT1POST_205_2050159,2,0.6748116247853962,0.9797,0.3485,15.87640024532564,2,t1post
brain_AXT1POST_205_2050159,3,0.8490939135981151,0.989,0.4978,20.889908412716345,2,t1post
brain_AXT1POST_205_2050159,4,0.631547535003228,0.9734,0.4239,11.97063643571459,2,t1post
brain_AXT1POST_205_2050159,5,0.7785930407889144,0.9884,0.4608,17.83384260902408,2,t1post
brain_AXT1POST_205_2050159,6,0.789679287199157,0.9903,0.4878,18.477100611406566,2,t1post
brain_AXT1POST_205_2050159,7,0.9812411388225446,0.9983,0.814,29.26446120718788,2,t1post
brain_AXT1POST_205_2050159,8,0.4825305526268267,0.964,0.3673,8.576140337191768,2,t1post
brain_AXT1POST_205_2050159,9,0.8029327514090989,0.9911,0.5125,16.218104494207452,2,t1post
brain_AXT1POST_205_2050159,10,0.9960168274198576,0.9991,0.8866,41.600097828799335,2,t1post
brain_AXT1POST_205_2050159,11,0.911323568840701,0.9956,0.6359,22.78777439614484,2,t1post
brain_AXT1POST_205_2050159,12,0.9735282174015936,0.9971,0.7307,30.983671907850404,2,t1post
brain_AXT1POST_205_2050159,13,0.8480015883322841,0.9905,0.4717,18.41095959403164,2,t1post
brain_AXT1POST_205_2050148,0,0.9742399853282128,0.9962,0.725,36.12241843518341,2,t1post
brain_AXT1POST_205_2050148,1,0.961426402852881,0.9955,0.6809,33.86093060787712,2,t1post
brain_AXT1POST_205_2050148,2,0.991674155593444,0.9986,0.839,41.49324272360241,2,t1post
brain_AXT1POST_205_2050148,3,0.9809242237489856,0.9981,0.7934,37.861663138106,2,t1post
brain_AXT1POST_205_2050148,4,0.9770548403770688,0.9971,0.7586,36.65786790738177,2,t1post
brain_AXT1POST_205_2050148,5,0.9920442526069086,0.999,0.8448,32.7278525300078,2,t1post
brain_AXT1POST_205_2050148,6,0.9902308667124708,0.9984,0.8012,35.85158826627702,2,t1post
brain_AXT1POST_205_2050148,7,0.9910239175053818,0.9991,0.8462,36.42754864525381,2,t1post
brain_AXT1POST_205_2050148,8,0.992161908392419,0.9986,0.8311,41.60552131395505,2,t1post
brain_AXT1POST_205_2050148,9,0.9870215578294648,0.9988,0.8357,39.3821806534689,2,t1post
brain_AXT1POST_205_2050148,10,0.9956479142783448,0.9994,0.8976,40.25228053946247,2,t1post
brain_AXT1POST_205_2050148,11,0.990681443784712,0.9986,0.8275,40.23773846436309,2,t1post
brain_AXT1POST_205_2050148,12,0.9793419418056106,0.998,0.7921,31.332748705027697,2,t1post
brain_AXT1POST_205_2050148,13,0.9912865839686182,0.9989,0.85,40.217073125298135,2,t1post
brain_AXT1POST_205_2050148,14,0.9876451186848132,0.9978,0.764,38.42575702711912,2,t1post
brain_AXT1POST_205_2050148,15,0.9905313005639544,0.9977,0.6886,37.22866374797248,2,t1post
brain_AXT1POST_205_2050146,0,0.9768141817980988,0.9972,0.7684,37.53685746834072,2,t1post
brain_AXT1POST_205_2050146,1,0.9688324490274658,0.9967,0.7431,30.024523607095777,2,t1post
brain_AXT1POST_205_2050146,2,0.9777459135215576,0.9976,0.7724,31.563027589041432,2,t1post
brain_AXT1POST_205_2050146,3,0.9831914995701684,0.9985,0.7994,37.27671025638864,2,t1post
brain_AXT1POST_205_2050146,4,0.9552458731890596,0.9951,0.6514,30.34974455561331,2,t1post
brain_AXT1POST_205_2050146,5,0.9771016644664984,0.9965,0.7182,36.04502326458059,2,t1post
brain_AXT1POST_205_2050146,6,0.9761671381214398,0.9969,0.747,37.077410840586126,2,t1post
brain_AXT1POST_205_2050146,7,0.995803037989188,0.9993,0.8982,45.75252472724394,2,t1post
brain_AXT1POST_205_2050146,8,0.995603643495253,0.9992,0.8931,42.33571072802476,2,t1post
brain_AXT1POST_205_2050146,9,0.989336259600174,0.9988,0.8627,43.22116343481387,2,t1post
brain_AXT1POST_205_2050146,10,0.9972270282162826,0.9993,0.9069,47.51849267319038,2,t1post
brain_AXT1POST_205_2050146,11,0.9900500392819233,0.9984,0.8387,42.82483220767109,2,t1post
brain_AXT1POST_205_2050146,12,0.9889140217289056,0.9984,0.8267,41.50761695126919,2,t1post
brain_AXT1POST_205_2050146,13,0.989236651453166,0.9977,0.7647,35.74369696272055,2,t1post
brain_AXT1POST_205_2050146,14,0.9930441279354234,0.9986,0.826,38.524539093324734,2,t1post
brain_AXT1POST_205_2050146,15,0.9923610293227136,0.998,0.7097,41.2839566945657,2,t1post
brain_AXT1POST_205_2050102,0,0.995423839829289,0.9993,0.908,42.42635759590763,2,t1post
brain_AXT1POST_205_2050102,1,0.9714742762010132,0.9967,0.7808,31.322877709735486,2,t1post
brain_AXT1POST_205_2050102,2,0.9658734029031592,0.9965,0.75,36.68359497190539,2,t1post
brain_AXT1POST_205_2050102,3,0.989493035240402,0.9983,0.8356,37.117957281058345,2,t1post
brain_AXT1POST_205_2050102,4,0.9820321027770772,0.9976,0.7879,41.59413995257116,2,t1post
brain_AXT1POST_205_2050102,5,0.9945492262066592,0.9986,0.85,38.303342710464776,2,t1post
brain_AXT1POST_205_2050102,6,0.9952195239003138,0.9991,0.8911,47.45991119758276,2,t1post
brain_AXT1POST_205_2050102,7,0.9934039358095508,0.9988,0.8605,41.30354367358752,2,t1post
brain_AXT1POST_205_2050102,8,0.9928835116372248,0.9989,0.8745,36.30870442477272,2,t1post
brain_AXT1POST_205_2050102,9,0.9855105566696634,0.9979,0.7967,36.026565386761746,2,t1post
brain_AXT1POST_205_2050102,10,0.9931679577823272,0.9985,0.8481,44.1253816993306,2,t1post
brain_AXT1POST_205_2050102,11,0.993453009267659,0.9987,0.8426,44.912151160339135,2,t1post
brain_AXT1POST_205_2050102,12,0.9897073231196856,0.9979,0.7887,38.51065323646762,2,t1post
brain_AXT1POST_205_2050102,13,0.9830989482113632,0.9961,0.6885,32.61347468985918,2,t1post
brain_AXT1POST_205_2050068,0,0.9888624964828576,0.9981,0.8278,38.25301360787546,2,t1post
brain_AXT1POST_205_2050068,1,0.9798377475749422,0.9971,0.7539,38.92557591622008,2,t1post
brain_AXT1POST_205_2050068,2,0.9662532356666244,0.9957,0.6923,34.894577271493304,2,t1post
brain_AXT1POST_205_2050068,3,0.9646140252402952,0.9968,0.723,31.02268276298919,2,t1post
brain_AXT1POST_205_2050068,4,0.9800350223973664,0.9979,0.7781,36.37021741690007,2,t1post
brain_AXT1POST_205_2050068,5,0.969830180720856,0.9977,0.7635,36.05858356775212,2,t1post
brain_AXT1POST_205_2050068,6,0.9545490053442108,0.9968,0.7186,32.15032415290624,2,t1post
brain_AXT1POST_205_2050068,7,0.989880059806002,0.9991,0.8755,42.021820509412834,2,t1post
brain_AXT1POST_205_2050068,8,0.9904099787202452,0.9984,0.79,41.4621273175847,2,t1post
brain_AXT1POST_205_2050068,9,0.9948791973540432,0.9991,0.8626,43.50836283857261,2,t1post
brain_AXT1POST_205_2050068,10,0.9946917930523332,0.9992,0.8835,41.398429101565206,2,t1post
brain_AXT1POST_205_2050068,11,0.984713444832521,0.9979,0.7568,39.11889224240422,2,t1post
brain_AXT1POST_205_2050068,12,0.98956504749859,0.9984,0.78,39.063914522890016,2,t1post
brain_AXT1POST_205_2050068,13,0.9826434261021488,0.9964,0.6361,38.17155593518777,2,t1post
brain_AXT1POST_205_2050068,14,0.9862987769487078,0.9975,0.6817,35.39463712367959,2,t1post
brain_AXT1POST_205_2050068,15,0.9857934682144768,0.9978,0.6666,36.17763247220276,2,t1post
brain_AXT1POST_205_2050055,0,0.986730955024803,0.998,0.834,37.08024759871456,2,t1post
brain_AXT1POST_205_2050055,1,0.9817180703325428,0.998,0.8098,37.16675450224611,2,t1post
brain_AXT1POST_205_2050055,2,0.9957287105104718,0.9994,0.9101,44.30154371986472,2,t1post
brain_AXT1POST_205_2050055,3,0.983462055594402,0.9975,0.7577,37.81681619454845,2,t1post
brain_AXT1POST_205_2050055,4,0.9896596792870842,0.9984,0.8303,39.80380141268511,2,t1post
brain_AXT1POST_205_2050055,5,0.984226679355309,0.9982,0.8002,38.05733667783991,2,t1post
brain_AXT1POST_205_2050055,6,0.9832172140417726,0.9982,0.8129,39.01062376224972,2,t1post
brain_AXT1POST_205_2050055,7,0.9906186931993338,0.9993,0.8992,40.19893975124455,2,t1post
brain_AXT1POST_205_2050055,8,0.9955748566465196,0.9991,0.8907,45.21880893620615,2,t1post
brain_AXT1POST_205_2050055,9,0.9922351608637976,0.9987,0.8721,44.857999289871685,2,t1post
brain_AXT1POST_205_2050055,10,0.9913591837293264,0.9988,0.8574,42.4268152797856,2,t1post
brain_AXT1POST_205_2050055,11,0.9961790871544588,0.9992,0.8992,47.57566249428339,2,t1post
brain_AXT1POST_205_2050055,12,0.99056926640444,0.9981,0.8159,41.892810356003,2,t1post
brain_AXT1POST_205_2050055,13,0.9684634934217852,0.9954,0.6554,36.11411136600096,2,t1post
brain_AXT1POST_205_2050055,14,0.9852995574222596,0.9964,0.6439,37.728646820896216,2,t1post
brain_AXT1POST_205_2050055,15,0.9921099602682966,0.9982,0.7315,35.81431393751841,2,t1post
brain_AXT1POST_205_2050026,0,0.9640952499203576,0.9964,0.7124,35.611116729528455,2,t1post
brain_AXT1POST_205_2050026,1,0.9762912629002044,0.9975,0.7361,33.65267033753963,2,t1post
brain_AXT1POST_205_2050026,2,0.966552515412738,0.9961,0.6729,26.53348006139445,2,t1post
brain_AXT1POST_205_2050026,3,0.92769873526485,0.9937,0.6056,29.72637624368376,2,t1post
brain_AXT1POST_205_2050026,4,0.9491389401624702,0.995,0.6435,27.6321060968692,2,t1post
brain_AXT1POST_205_2050026,5,0.979237306391358,0.9979,0.7729,36.2126291820764,2,t1post
brain_AXT1POST_205_2050026,6,0.973778777559942,0.9976,0.7461,29.407879389810745,2,t1post
brain_AXT1POST_205_2050026,7,0.989778511136834,0.9989,0.8412,40.87111331825608,2,t1post
brain_AXT1POST_205_2050026,8,0.9958110911938876,0.9992,0.8623,39.0665149250286,2,t1post
brain_AXT1POST_205_2050026,9,0.9915808732406386,0.999,0.8308,39.35661083794472,2,t1post
brain_AXT1POST_205_2050026,10,0.995777638231274,0.9992,0.8627,44.30959327365501,2,t1post
brain_AXT1POST_205_2050026,11,0.9958543787955632,0.9993,0.8796,44.89845781429486,2,t1post
brain_AXT1POST_205_2050026,12,0.9874997221120668,0.9986,0.8048,35.30048791545299,2,t1post
brain_AXT1POST_205_2050026,13,0.9921903886954258,0.9987,0.8059,41.56915302584355,2,t1post
brain_AXT1POST_205_2050026,14,0.9898546051904016,0.9982,0.7522,38.48826175590793,2,t1post
brain_AXT1POST_205_2050026,15,0.991942984991284,0.9981,0.7161,40.38314894485241,2,t1post
brain_AXT1POST_203_6000877,0,0.966882038882782,0.9953,0.6776,34.49160064840962,2,t1post
brain_AXT1POST_203_6000877,1,0.9728919387214094,0.9966,0.7319,35.46132535271821,2,t1post
brain_AXT1POST_203_6000877,2,0.9875244864821512,0.9983,0.8125,38.92748675986949,2,t1post
brain_AXT1POST_203_6000877,3,0.984363331694136,0.9981,0.7603,34.8702858318278,2,t1post
brain_AXT1POST_203_6000877,4,0.9550925130250918,0.9961,0.6904,32.154174405223586,2,t1post
brain_AXT1POST_203_6000877,5,0.9737951696331788,0.9971,0.7181,34.98111410507872,2,t1post
brain_AXT1POST_203_6000877,6,0.989783609575397,0.9986,0.8343,37.38418045742347,2,t1post
brain_AXT1POST_203_6000877,7,0.991688942705036,0.9984,0.804,38.34689362932308,2,t1post
brain_AXT1POST_203_6000877,8,0.9760809248679068,0.9965,0.7243,38.36500205603833,2,t1post
brain_AXT1POST_203_6000877,9,0.986650454686026,0.9983,0.8092,39.97258492862318,2,t1post
brain_AXT1POST_203_6000877,10,0.990718607920669,0.9983,0.8099,33.53714814811443,2,t1post
brain_AXT1POST_203_6000877,11,0.9582334238207156,0.9964,0.6532,33.75688961890582,2,t1post
brain_AXT1POST_203_6000877,12,0.9648563237003334,0.9959,0.6766,36.708695295600975,2,t1post
brain_AXT1POST_203_6000877,13,0.9818242131992914,0.9969,0.704,35.76299869175176,2,t1post
brain_AXT1POST_203_6000877,14,0.9665835719013852,0.9947,0.5487,32.10590914017984,2,t1post
brain_AXT1POST_203_6000877,15,0.9821515044872056,0.9964,0.5308,33.54597194847267,2,t1post
brain_AXT1POST_203_6000867,0,0.9763505158903414,0.9958,0.7129,35.257879201978184,2,t1post
brain_AXT1POST_203_6000867,1,0.9646477289957353,0.995,0.683,31.378925333240304,2,t1post
brain_AXT1POST_203_6000867,2,0.9572573840675178,0.995,0.6844,31.196640214069088,2,t1post
brain_AXT1POST_203_6000867,3,0.9572173671906486,0.9954,0.7035,32.29038917514406,2,t1post
brain_AXT1POST_203_6000867,4,0.9845486454819992,0.9977,0.793,33.96680528881746,2,t1post
brain_AXT1POST_203_6000867,5,0.9342559110177197,0.9929,0.6352,25.16336575343976,2,t1post
brain_AXT1POST_203_6000867,6,0.9736112724988588,0.9958,0.7041,28.705333401066003,2,t1post
brain_AXT1POST_203_6000867,7,0.9527605109033483,0.995,0.6905,25.08830162181041,2,t1post
brain_AXT1POST_203_6000867,8,0.9454330213346874,0.9942,0.628,26.32333749792388,2,t1post
brain_AXT1POST_203_6000867,9,0.9608248711236628,0.9952,0.6982,28.951050870520177,2,t1post
brain_AXT1POST_203_6000867,10,0.9786951993485103,0.9968,0.7268,37.32514802472438,2,t1post
brain_AXT1POST_203_6000867,11,0.9662302499659622,0.9963,0.7069,37.50279015660976,2,t1post
brain_AXT1POST_203_6000867,12,0.9823853924102668,0.9967,0.686,35.41059444827987,2,t1post
brain_AXT1POST_203_6000867,13,0.97306758246896,0.9963,0.6452,35.848109798112134,2,t1post
brain_AXT1POST_203_6000867,14,0.980795611103798,0.9966,0.6194,35.05630931078714,2,t1post
brain_AXT1POST_203_6000867,15,0.986874386853332,0.9977,0.6985,34.287507637202765,2,t1post
brain_AXT1POST_203_6000861,0,0.980762128162618,0.9974,0.7512,35.288251240988615,2,t1post
brain_AXT1POST_203_6000861,1,0.9472723441119804,0.9934,0.6635,27.855532113643683,2,t1post
brain_AXT1POST_203_6000861,2,0.9585983181603454,0.9945,0.6746,33.44198778402147,2,t1post
brain_AXT1POST_203_6000861,3,0.9787204286755068,0.9959,0.7036,29.833647148762257,2,t1post
brain_AXT1POST_203_6000861,4,0.9773332611354068,0.996,0.7138,35.85984837386301,2,t1post
brain_AXT1POST_203_6000861,5,0.9562049231315624,0.9952,0.682,34.02808295189048,2,t1post
brain_AXT1POST_203_6000861,6,0.9599041832122176,0.996,0.7024,34.580357639840585,2,t1post
brain_AXT1POST_203_6000861,7,0.9763638748616388,0.997,0.7039,35.3315216456591,2,t1post
brain_AXT1POST_203_6000861,8,0.960905650584943,0.996,0.6855,33.02732232013415,2,t1post
brain_AXT1POST_203_6000861,9,0.9755433851871864,0.9968,0.7217,31.89852542237233,2,t1post
brain_AXT1POST_203_6000861,10,0.9621190485675288,0.9953,0.6582,32.36258483115395,2,t1post
brain_AXT1POST_203_6000861,11,0.9646794377138662,0.9952,0.6522,34.542616981679814,2,t1post
brain_AXT1POST_203_6000861,12,0.9441311047724078,0.9921,0.5868,33.16120203842426,2,t1post
brain_AXT1POST_203_6000861,13,0.9895172512870548,0.9979,0.7164,34.82708638987927,2,t1post
brain_AXT1POST_203_6000861,14,0.9665695670938464,0.9943,0.5471,34.533022042701134,2,t1post
brain_AXT1POST_203_6000861,15,0.9690507852193684,0.9945,0.5091,33.84345150894583,2,t1post
brain_AXT1POST_203_6000827,0,0.9852514865975152,0.9976,0.7611,33.24868308914607,2,t1post
brain_AXT1POST_203_6000827,1,0.9218710834584812,0.9911,0.6096,29.72384967837828,2,t1post
brain_AXT1POST_203_6000827,2,0.9645297456408228,0.9963,0.7361,34.09450393814221,2,t1post
brain_AXT1POST_203_6000827,3,0.9786707365066072,0.9968,0.74,35.566998327495654,2,t1post
brain_AXT1POST_203_6000827,4,0.950028327467033,0.9943,0.6334,25.017712132847617,2,t1post
brain_AXT1POST_203_6000827,5,0.9685659103778674,0.9964,0.7272,34.48487687590902,2,t1post
brain_AXT1POST_203_6000827,6,0.9723419666731508,0.9956,0.6665,38.303826953201735,2,t1post
brain_AXT1POST_203_6000827,7,0.9866968203921346,0.9981,0.7894,32.4375380672077,2,t1post
brain_AXT1POST_203_6000827,8,0.9753042407597472,0.9973,0.6998,31.11844570284326,2,t1post
brain_AXT1POST_203_6000827,9,0.9836681651085531,0.9976,0.7167,34.14770063972674,2,t1post
brain_AXT1POST_203_6000827,10,0.991280423217934,0.9984,0.7612,36.24288502142175,2,t1post
brain_AXT1POST_203_6000827,11,0.9725849208462036,0.996,0.6588,32.03522111007298,2,t1post
brain_AXT1POST_203_6000827,12,0.9718689075113742,0.9966,0.6741,31.78849011242555,2,t1post
brain_AXT1POST_203_6000827,13,0.9600186104442442,0.9938,0.5446,27.73087889433657,2,t1post
brain_AXT1POST_203_6000827,14,0.9718541774939944,0.9944,0.5548,36.38843120995333,2,t1post
brain_AXT1POST_203_6000827,15,0.9607809269769796,0.9938,0.4339,30.78579503988407,2,t1post
brain_AXT1POST_203_6000814,0,0.9759666385079392,0.9972,0.7644,35.39553381173209,2,t1post
brain_AXT1POST_203_6000814,1,0.9377340049442616,0.994,0.6628,29.62354016519281,2,t1post
brain_AXT1POST_203_6000814,2,0.9730718903006248,0.9962,0.6853,35.17430934896363,2,t1post
brain_AXT1POST_203_6000814,3,0.97513360410374,0.9972,0.7564,36.76720025184406,2,t1post
brain_AXT1POST_203_6000814,4,0.9933538843939388,0.9989,0.8325,36.18725542325176,2,t1post
brain_AXT1POST_203_6000814,5,0.9833649452469068,0.9973,0.7225,31.922692286481777,2,t1post
brain_AXT1POST_203_6000814,6,0.9743895945075892,0.9969,0.7187,37.13591518361092,2,t1post
brain_AXT1POST_203_6000814,7,0.9874517425722265,0.9975,0.7456,35.07659628075908,2,t1post
brain_AXT1POST_203_6000814,8,0.990092633323579,0.998,0.749,32.930317127547575,2,t1post
brain_AXT1POST_203_6000814,9,0.9549500424624376,0.9944,0.6367,35.33343359430983,2,t1post
brain_AXT1POST_203_6000814,10,0.9634474426063316,0.9951,0.64,32.39386261469932,2,t1post
brain_AXT1POST_203_6000814,11,0.9822230272280404,0.9962,0.6231,36.395539104210215,2,t1post
brain_AXT1POST_203_6000776,0,0.966226691451144,0.9947,0.7166,31.11248423474391,2,t1post
brain_AXT1POST_203_6000776,1,0.9862291625569468,0.9977,0.7824,33.69064258663115,2,t1post
brain_AXT1POST_203_6000776,2,0.9173941501445874,0.9894,0.5796,26.437429117698464,2,t1post
brain_AXT1POST_203_6000776,3,0.955125783413492,0.9951,0.6689,26.440788320857344,2,t1post
brain_AXT1POST_203_6000776,4,0.9735712047336432,0.9969,0.7552,30.41521338571924,2,t1post
brain_AXT1POST_203_6000776,5,0.9592572290139276,0.9952,0.6749,32.18229279621387,2,t1post
brain_AXT1POST_203_6000776,6,0.9746327017813952,0.9968,0.7319,33.01277135301849,2,t1post
brain_AXT1POST_203_6000776,7,0.9656935375577396,0.996,0.7039,28.499931122508304,2,t1post
brain_AXT1POST_203_6000776,8,0.9911271599133764,0.9984,0.7984,36.836239910732,2,t1post
brain_AXT1POST_203_6000776,9,0.9767548424870346,0.9973,0.7581,37.053325806363134,2,t1post
brain_AXT1POST_203_6000776,10,0.9608654244738252,0.9949,0.6576,32.895223639848474,2,t1post
brain_AXT1POST_203_6000776,11,0.9753578495511608,0.9957,0.6918,23.84452133677305,2,t1post
brain_AXT1POST_203_6000776,12,0.9813465886661222,0.9968,0.7114,39.16492680520166,2,t1post
brain_AXT1POST_203_6000776,13,0.9600664366128986,0.9947,0.6262,37.14734272827261,2,t1post
brain_AXT1POST_203_6000776,14,0.9717878016816428,0.9951,0.5853,36.221632629719394,2,t1post
brain_AXT1POST_203_6000776,15,0.9901521305931432,0.998,0.7332,39.82152967348981,2,t1post
brain_AXT1POST_203_6000774,0,0.933140268032998,0.9912,0.625,30.37234154262218,2,t1post
brain_AXT1POST_203_6000774,1,0.9736002401936404,0.9953,0.7202,38.41750324786197,2,t1post
brain_AXT1POST_203_6000774,2,0.9811977916947646,0.9978,0.7883,39.844669892690455,2,t1post
brain_AXT1POST_203_6000774,3,0.9436370506628556,0.9922,0.6367,26.972839855401148,2,t1post
brain_AXT1POST_203_6000774,4,0.9377673788843056,0.9929,0.6409,29.256365739798667,2,t1post
brain_AXT1POST_203_6000774,5,0.9852127721921766,0.9982,0.793,39.65265967161071,2,t1post
brain_AXT1POST_203_6000774,6,0.97878214574433,0.9974,0.7381,36.26231147742407,2,t1post
brain_AXT1POST_203_6000774,7,0.984105427282937,0.9971,0.7369,39.011926841659786,2,t1post
brain_AXT1POST_203_6000774,8,0.9915454467061416,0.9985,0.7993,34.29968484274898,2,t1post
brain_AXT1POST_203_6000774,9,0.988578903230743,0.9977,0.7474,40.10200942405733,2,t1post
brain_AXT1POST_203_6000774,10,0.9796486971011844,0.9966,0.6872,38.40460347906884,2,t1post
brain_AXT1POST_203_6000774,11,0.9745739912762206,0.9963,0.7039,35.21507926470361,2,t1post
